nearest_distance,type
362.65855060889874,gym
823.9036219565631,gym
204.74061175034348,gym
159.84359249043123,gym
118.5038964558811,gym
78.1686514823602,gym
128.29032926034364,gym
47.62321707408573,gym
324.33986174167075,gym
289.96431645534835,gym
375.7211530107363,gym
158.2473859614832,gym
292.319693561636,gym
474.54580531111776,gym
387.46324167927935,gym
590.4233404710399,gym
57.567741334894386,gym
131.76638876717786,gym
364.1394055007057,gym
120.88838710277557,gym
431.01445144508017,gym
151.03635950569088,gym
156.29061674694523,gym
170.75129254850717,gym
57.19365242386283,gym
334.3828479522687,gym
70.2152435925157,gym
201.018499276103,gym
134.10772799627472,gym
141.67570762223258,gym
214.86500701830028,gym
126.83638943564739,gym
392.86435417679206,gym
134.80930979821474,gym
76.29026234334592,gym
143.97582913965127,gym
292.21966671135306,gym
476.0334149080443,gym
358.7731729480903,gym
58.84716958060552,gym
338.17772929375036,gym
178.89342714713715,gym
346.7922245490593,gym
296.4501139493231,gym
133.4107996729492,gym
235.98724498062808,gym
115.57608491543701,gym
360.49142201155627,gym
118.53804050835555,gym
299.4134992000944,gym
435.1407616905895,gym
478.65116872997686,gym
94.24841989736792,gym
164.59827344202967,gym
204.06562664997068,gym
218.72131871034048,gym
109.14132411866687,gym
135.47511489754726,gym
124.28652330690281,gym
132.41573038193815,gym
445.0601257527606,gym
604.5947795855847,gym
183.59289192359364,gym
181.95208524882105,gym
231.2710966630564,gym
94.63265927248496,gym
124.26204471012815,gym
108.12940771520854,gym
186.07349389446904,gym
211.73569459626736,gym
92.80743982659243,gym
328.27122494492073,gym
245.90679344375084,gym
149.7402372443512,gym
366.8199086274861,gym
252.58556203398962,gym
304.4846243126395,gym
131.3359687571357,gym
338.64539684146354,gym
154.6675877120964,gym
207.82702371024916,gym
89.59675962142704,gym
128.85915266842306,gym
676.6329505357755,gym
231.04356300630138,gym
393.18513351259793,gym
463.4999376829333,gym
260.6364946353194,gym
183.707975787696,gym
67.36300558821172,gym
228.27589297454017,gym
80.89637593473476,gym
136.54486967205287,gym
145.07816211840802,gym
151.08619332115836,gym
357.01790564009355,gym
125.08316666447175,gym
945.3981589743374,gym
223.98854434432252,gym
331.7890680387935,gym
261.3439636436773,gym
130.99769179054124,gym
151.92639422103994,gym
349.94041944983206,gym
280.67380508233265,gym
149.4090222339977,gym
330.46319500604346,gym
166.30174764827282,gym
184.90132376446948,gym
111.41365584550874,gym
147.87501457067017,gym
364.8506245695889,gym
288.4620433531015,gym
102.79517147432765,gym
102.50203798189025,gym
127.64371054419765,gym
59.203675431989566,gym
98.70868958437431,gym
339.87189753466976,gym
168.8766986901891,gym
210.22025584410682,gym
71.93188992958764,gym
94.8559468630111,gym
59.13387902429659,gym
423.06827510345266,gym
236.27050188041747,gym
246.9470635203709,gym
107.65649751498773,gym
181.49707033156096,gym
159.31739022830877,gym
471.0878918246045,gym
977.8819752798586,gym
121.77654278337029,gym
83.88113941047169,gym
283.00800033429107,gym
167.8464020109918,gym
155.81916351903203,gym
192.2624492399526,gym
397.3739270276102,gym
248.05190015023675,gym
236.02209623675893,gym
158.8637361070128,gym
80.2420669161913,gym
342.5221677275548,gym
200.9772970152912,gym
226.8993343520301,gym
132.41573038193815,gym
284.3370769646513,gym
568.2769127153197,gym
248.11654247741518,gym
172.3620301246308,gym
429.4134029845233,gym
123.94432533097132,gym
487.9197138846698,gym
147.0856705522314,gym
152.18022402246143,gym
137.22470287223487,gym
420.31639681650154,gym
67.81435568603237,gym
126.80482228066643,gym
162.26732671047805,gym
126.58675969569734,gym
336.18541697252994,gym
164.8712648302889,gym
219.0429289218206,gym
173.78813207374358,gym
172.22882952898308,gym
120.48489036540992,gym
135.41666044008858,gym
415.03584101034005,gym
42.24956425313113,gym
478.2965494325915,gym
296.6926852086571,gym
129.01618792629992,gym
80.86877828109193,gym
131.9449524976786,gym
115.73298315197604,gym
286.9898291910491,gym
345.72623093565113,gym
123.5215878142886,gym
362.46362577044124,gym
632.2552716030452,gym
219.9131787531655,gym
116.03367434467089,gym
160.58249000446878,gym
178.36025411759786,gym
73.52569334722656,gym
159.49632538695383,gym
174.04382469258258,gym
237.79637684482424,gym
163.76294825396536,gym
203.5308012538184,gym
83.7248892432133,gym
91.33894532244597,gym
211.75388021987092,gym
294.54824251274835,gym
333.23687430574324,gym
182.04023684524674,gym
49.17978021296403,gym
80.79974906735949,gym
244.9399590825819,gym
433.420654243833,gym
268.7491721101509,gym
76.29026234334592,gym
221.04195019960227,gym
176.84880843394166,gym
100.57520195695734,gym
388.54603198213164,gym
110.49189511486847,gym
299.0512562546078,gym
146.94037163111878,gym
105.69454852820797,gym
205.45477174860227,gym
136.9472126899213,gym
76.17637729717038,gym
137.08843004421905,gym
240.90183226791498,gym
279.9588823547001,gym
350.7742364626607,gym
101.76997475925182,gym
216.58611048635026,gym
184.13963365502482,gym
268.47858950949046,gym
0.0,gym
78.1686514823602,gym
110.57891075075445,gym
87.32272019808089,gym
274.70503803653617,gym
76.33265085804409,gym
137.5798997873362,gym
237.2104718675983,gym
119.41027564773286,gym
426.1404909215557,gym
74.33209308177793,gym
201.4416981946725,gym
289.66377076752383,gym
493.0085096830044,gym
156.99957419275336,gym
434.06950748320105,gym
64.56548748798508,gym
408.7469721014713,gym
249.8189494304643,gym
119.2283579454143,gym
167.80148569036024,gym
265.5009724542681,gym
296.1592741949338,gym
250.17379102094162,gym
138.60471237543695,gym
199.9179923759567,gym
108.78208824033103,gym
132.86481807345098,gym
46.22715045340432,gym
115.38712196974471,gym
398.86525899394974,gym
221.8028834247796,gym
252.65302875550358,gym
157.99482553970142,gym
111.5678137430134,gym
282.02310385587276,gym
232.41819805402105,gym
166.12572286845753,gym
268.8513322732274,gym
56.11232336880992,gym
79.9565540928474,gym
0.0,gym
158.49150260883877,gym
121.6656856787675,gym
197.56983792682811,gym
182.40040733201627,gym
166.66533059572973,gym
254.14135751936112,gym
167.04898419387905,gym
247.7821478751991,gym
182.57249912145033,gym
88.02757346337603,gym
521.7210784994219,gym
34.396110849298715,gym
137.01423983347667,gym
41.22397437887578,gym
176.88368525738204,gym
170.27831367449403,gym
214.60145681625434,gym
112.37959872744828,gym
469.24167834860737,gym
230.07881761070425,gym
57.72071027499645,gym
132.17941799319757,gym
337.5014232296216,gym
109.69244086064867,gym
169.78667925489484,gym
101.11576762561691,gym
188.42594021778586,gym
408.74481244076145,gym
243.0226144453245,gym
300.6351758291012,gym
195.32633441740947,gym
540.6773719403168,gym
154.2890881553284,gym
327.7589307898329,gym
128.7751930830061,gym
285.372608860099,gym
238.68169241733239,gym
237.47009769055336,gym
708.7805347045971,gym
221.84471611587477,gym
315.73315049469056,gym
249.10032311610405,gym
83.88113941047169,gym
124.5598502135747,gym
116.27833418988996,gym
627.8330533807103,gym
76.29026234334592,gym
356.425743177475,gym
115.37667231167822,gym
148.20576697060673,gym
145.6361564872857,gym
153.71334864050002,gym
223.67331090311077,gym
134.09641608411985,gym
424.00318608165645,gym
131.01748925029847,gym
0.0,gym
292.6725034766973,gym
260.28362127404415,gym
412.41710976603355,gym
81.99476731450311,gym
825.7019643852557,gym
98.70605460252838,gym
2668.605572466971,gym
93.74332085901264,gym
147.54569620028198,gym
116.22289801833799,gym
193.3395272010114,gym
874.2664129480045,gym
100.2355896010899,gym
268.47858950949046,gym
120.30738197297401,gym
55.37333125293863,gym
55.37333125293863,gym
234.0571304167086,gym
282.5679790016554,gym
233.28181596468747,gym
223.928752419083,gym
178.85592222130413,gym
600.4981915654427,gym
126.62105405647124,gym
76.41181201671893,gym
172.7176441100211,gym
130.38598308843615,gym
433.10596614825056,gym
554.7324369784764,gym
219.84537628084448,gym
157.80607545113529,gym
208.71574795330147,gym
175.58494450973603,gym
263.84616039143197,gym
346.5178545905385,gym
133.73532134323605,gym
224.45162616995844,gym
82.68972106229054,gym
82.68972106229054,gym
354.79865787674726,gym
165.15381490031382,gym
112.44625840284012,gym
2372.7158896661736,gym
428.2353945173516,gym
178.04496110176694,gym
90.60026563645502,gym
89.65242811879051,gym
224.90703446284567,gym
202.207834796518,gym
107.99996777601112,gym
340.51612378301104,gym
153.8063320769084,gym
163.76294825396536,gym
309.1188614444057,gym
115.35637878596206,gym
240.56514413175685,gym
177.68302919488417,gym
98.70605460252838,gym
216.7920505509082,gym
199.05814591009292,gym
354.35559351512165,gym
48.89148080226444,gym
363.3863692137546,gym
280.0799180137476,gym
206.54437998031773,gym
351.0088122796937,gym
130.4119608231313,gym
328.6611977376893,gym
128.9780156008716,gym
139.10746223733628,gym
424.5686288018461,gym
98.70605460252838,gym
208.9762586415145,gym
394.6631367679339,gym
48.89148080226444,gym
123.00551372532678,gym
254.08973910155808,gym
104.78175314575982,gym
192.9557073413746,gym
134.20207392284513,gym
590.2308094679795,gym
522.5991486692241,gym
728.2515536351153,gym
293.3907108890973,gym
388.01851685580675,gym
183.82754212324033,gym
375.71956740223504,gym
206.54437998031773,gym
364.79217963517885,gym
159.306146551843,gym
256.5134012567124,gym
202.3257632941134,gym
74.48877466458497,gym
73.02784910683128,gym
378.22756699814533,gym
161.68351640599641,gym
266.19595123007974,gym
171.28333146795848,gym
124.28652330690281,gym
82.63610967642737,gym
265.17431288002,gym
114.96509880791776,gym
244.9399590825819,gym
316.43757979154066,gym
100.48486334232311,gym
240.81775029530135,gym
287.93559152566684,gym
105.70610578995213,gym
147.39622169424376,gym
132.83824291740333,gym
420.3667102452636,gym
152.18092811087845,gym
199.70401991632428,gym
135.0826973591031,gym
172.9704088976554,gym
104.35708118175455,gym
190.63490714708885,gym
418.47925164834226,gym
219.95709355725373,gym
135.14135711029382,gym
68.67859018261036,gym
103.57692372990557,gym
243.2264096445744,gym
132.67316613843175,gym
105.21809513673296,gym
158.2394111940231,gym
222.1799366584464,gym
152.7253084178692,gym
161.13139300206186,gym
195.20470778130752,gym
119.502354812307,gym
159.68053424896047,gym
148.83618516234617,gym
148.83618516234617,gym
82.62319659967045,gym
112.30846783517799,gym
82.71256643620563,gym
312.31485786851414,gym
210.9327346167627,gym
0.0,gym
234.6267169915458,gym
68.22317190309771,gym
265.28729487235086,gym
123.10240958268648,gym
194.04638489264022,gym
263.05620357803855,gym
291.2237417894366,gym
414.13888743187294,gym
34.08536802612305,gym
283.0258273105773,gym
82.31780434422066,gym
371.67874073559585,gym
104.49420942808189,gym
311.27170111029966,gym
211.73569459626736,gym
272.36894026163185,gym
86.16992330774495,gym
75.37348431982464,gym
306.226147034515,gym
123.811755246009,gym
513.0253351372394,gym
78.63386895290118,gym
58.68208093597073,gym
225.15712278023952,gym
239.9818420765599,gym
183.31664772164083,gym
303.38784709753077,gym
189.84421763703963,gym
153.82600448590432,gym
194.04638489264022,gym
140.5507334447833,gym
121.90399132481645,gym
239.1933898437781,gym
265.47655572782224,gym
302.54019469185226,gym
104.19458324624928,gym
75.71883473561759,gym
308.0951476128298,gym
161.8765013665009,gym
521.1815052450436,gym
104.47100501267455,gym
97.26854448021811,gym
121.01551996997574,gym
128.29032926034364,gym
143.00809158205658,gym
95.30728180931463,gym
190.72815571135217,gym
93.07882461033533,gym
238.4153392705609,gym
462.10092654518985,gym
377.06708579915454,gym
205.3555606567773,gym
674.2863816248399,gym
265.49750880708785,gym
174.14276574971817,gym
123.62698756966135,gym
46.46347622347911,gym
103.63904822410078,gym
176.08945809905612,gym
121.47253980568898,gym
58.577524501779656,gym
258.7008217480425,gym
278.37596473594544,gym
161.1191991025495,gym
240.59113298302168,gym
233.28181596468747,gym
127.6458244090421,gym
55.46215883882158,gym
57.30239785283215,gym
291.9552612600671,gym
186.72923906766385,gym
454.3107116828305,gym
362.92154788208273,gym
187.80827604410607,gym
84.97370485921155,gym
157.47700692332955,gym
114.59157943278383,gym
143.07720345237826,gym
158.6562091499059,gym
155.7584234964439,gym
211.17051016597404,gym
140.80280654795226,gym
421.3169282230602,gym
161.9552713088509,gym
0.0,gym
554.8206138644363,gym
174.6641504943219,gym
261.9453470664107,gym
303.50196371762945,gym
255.22435299231736,gym
114.77817618992722,gym
329.53647308490355,gym
844.6145294227913,gym
114.44847033787437,gym
544.7858472706937,gym
193.31963189387736,gym
508.45913864943554,gym
149.20947488525212,gym
176.2348272896665,gym
389.9828294867559,gym
242.67755157326746,gym
58.40061289261962,gym
85.58489797640148,gym
262.33140025672185,gym
224.02572853394474,gym
113.21632418334632,gym
112.64372106928283,gym
150.83298657152292,gym
62.59701846799816,gym
70.93993987938701,gym
127.06938034176005,gym
282.0783766115355,gym
94.93919358262018,gym
407.578284200242,gym
155.0228894929949,gym
171.78936419453504,gym
81.23913880457302,gym
100.92453593152992,gym
442.77533614617505,gym
175.51256619460645,gym
85.04045415051581,gym
424.00318608165645,gym
322.02279264321595,gym
132.75125506556725,gym
103.63904822410078,gym
228.65269405878476,gym
135.51739149580214,gym
169.6078072851286,gym
236.41269546075452,gym
381.4707759286061,gym
105.7370936976414,gym
211.17557572932168,gym
132.84998417192003,gym
307.167208788828,gym
295.378114802008,gym
155.03528449512496,gym
197.7154396188917,gym
120.03393317300355,gym
92.57421573847462,gym
