nearest_distance,type
88.43796183535783,gym
528.5816513020353,gym
363.20514755784336,gym
369.2559153245588,gym
556.4780345153049,gym
299.46085082068606,gym
83.11228355573891,gym
53.66976826541072,gym
190.9722218219572,gym
187.02054480357162,gym
113.12629222691686,gym
285.7518852647971,gym
112.57828137457027,gym
95.32185385144476,gym
703.694998924496,gym
303.0493219143576,gym
39.17204004666777,gym
272.557956033925,gym
450.79071820901,gym
254.11031763829956,gym
259.072107612327,gym
550.004228071096,gym
610.6332886290188,gym
829.8678635370902,gym
238.98326144298062,gym
587.2749726105267,gym
692.8513812121087,gym
356.1704923755283,gym
321.6977538277276,gym
587.2749726105267,gym
3796.186473792807,gym
335.1238772340962,gym
397.228287727329,gym
923.8119878350607,gym
273.015046086882,gym
394.22279603710916,gym
727.4493157365785,gym
370.06624969894324,gym
96.74100320130655,gym
